"SupplierID","Supplier","AddressType","AddressLine1","AddressLine2","City","StateCode","PostalCode","CountryCode","PhoneNumber","ActiveFlag","CreatedDate","CreatedBy"
"1037929226",Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2017-10-02,chris0
-1037963662,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-11-23,chris0
"1038016924",Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2021-10-02,chris0
-1038201662,Northern Bike Travel,Main Office,"3427 C Del Rio Ln",,Anacortes,WA ,"98221",US,"175-555-0100",1,2017-06-26,chris0
"1038262684",Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2021-06-11,chris0
"1038366177","Trikes, Inc.",Main Office,"90 Sunny Ave",,Berkeley,CA ,"94704",US,"315-555-0100",1,2018-03-19,chris0
"1038418083",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-01-10,chris0
-1038418622,Bloomington Multisport,Main Office,"218 Fall Creek Road",,West Covina,CA ,"91791",US,"172-555-0100",1,2019-10-18,chris0
-1038450940,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-05-23,chris0
"1038469966",Jackson Authority,Main Office,"32 East 87th Street",,Long Beach,CA ,"90802",US,"574-555-0100",1,2019-07-05,chris0
-1038472156,Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2021-01-03,chris0
"1038484087",Crowley Sport,Main Office,"9056 Mount Dr",,Chicago,IL ,"60610",US,"141-555-0100",1,2021-02-18,chris0
-1038522302,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-02-16,chris0
-1038583855,Illinois Trek & Clothing,Main Office,"1192 Parkway Drive",,Mill Valley,NE ,"68601",US,"533-555-0100",1,2017-06-08,chris0
-1038731152,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-05-27,chris0
-1038735700,G & K Bicycle Corp.,Main Office,"8981 Carmel Drive",,W. Linn,NV ,"89701",US,"235-555-0100",1,2020-04-02,chris0
-1038743780,Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2021-09-16,chris0
"1038844235",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-12-02,chris0
-1038846046,Illinois Trek & Clothing,Main Office,"1192 Parkway Drive",,Mill Valley,NE ,"68601",US,"533-555-0100",1,2022-05-29,chris0
-103889791,Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2019-01-25,chris0
"1038991702",Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2020-01-16,chris0
-1039043338,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-01-19,chris0
"1039143434",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-05-13,chris0
"103917012",Bloomington Multisport,Main Office,"218 Fall Creek Road",,West Covina,CA ,"91791",US,"172-555-0100",1,2019-03-23,chris0
"1039214024",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-05-06,chris0
"1039222519",Hill's Bicycle Service,Main Office,"3664 Colt Ct.",,Richmond,CA ,"94801",US,"302-555-0100",1,2019-10-20,chris0
-1039224233,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-05-27,chris0
"1039281657",Burnett Road Warriors,Main Office,"5807 Churchill Dr.",,Corvallis,OR ,"97330",US,"208-555-0100",1,2018-11-28,chris0
-1039284841,American Bicycles and Wheels,Main Office,"1667 Warren Street",,West Covina,CA ,"91791",US,"314-555-0100",1,2019-08-30,chris0
-1039308651,Light Speed,Main Office,"298 Sunnybrook Drive",,Spring Valley,CA ,"91977",US,"114-555-0100",1,2017-09-20,chris0
-1039375683,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-08-14,chris0
"1039431988",Sports House,Main Office,"2014 Delta Road",,Burien,WA ,"98168",US,"55-2555-0100",1,2017-11-01,chris0
"1039440572",Electronic Bike Co.,Main Office,"8157 Tweed Lane",,Anacortes,WA ,"98221",US,"218-555-0100",1,2020-08-08,chris0
"1039448209",Bergeron Off-Roads,Main Office,"9830 May Way",,Mill Valley,MT ,"59715",US,"889-555-0100",1,2017-06-08,chris0
"1039461563",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-01-03,chris0
-1039533666,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-04-20,chris0
"1039563069","Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2020-12-11,chris0
"103961050",Merit Bikes,Main Office,"7 Mayda Way",,Bremerton,WA ,"98312",US,"330-555-0100",1,2019-02-26,chris0
-1039615495,First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2020-07-27,chris0
"1039654390","Premier Sport, Inc.",Main Office,"7682 Fern Leaf Lane",,Boston,MA ,"02113",US,"537-555-0100",1,2020-06-01,chris0
"1039785396",Cruger Bike Company,Main Office,"67 Monetary Way",,Berkeley,CA ,"94704",US,"669-555-0100",1,2022-01-21,chris0
-103981391,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-08-02,chris0
-1039878740,Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2019-11-06,chris0
-1039891577,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-01-06,chris0
-1039907669,American Bikes,Main Office,"7179 Montana",,Torrance,CA ,"90505",US,"196-555-0100",1,2018-11-16,chris0
"1039923944",Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2020-08-07,chris0
"103998587",Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2019-04-08,chris0
-1040009529,Ready Rentals,Main Office,"35 Buckthorn Court",# 1,Kirkland,WA ,"98033",US,"198-555-0100",1,2019-04-06,chris0
"104002213",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-07-25,chris0
-1040101281,Trey Research,Main Office,"1874 Valley Blvd.",,Palo Alto,CA ,"94303",US,"597-555-0100",1,2018-06-16,chris0
"1040106612",Federal Sport,Main Office,"2909 Toyon Dr.",,Burlingame,CA ,"94010",US,"803-555-0100",1,2017-12-14,chris0
"1040164764","Litware, Inc.",Main Office,"4405 Balboa Court",,Santa Cruz,CA ,"95062",US,"529-555-0100",1,2019-04-06,chris0
-1040225273,Superior Bicycles,Main Office,"87 S. Rising Ave",,Lynnwood,WA ,"98036",US,"472-555-0100",1,2021-12-31,chris0
-1040231257,Team Athletic Co.,Main Office,"581 Roundtree Place",,Spokane,WA ,"99202",US,"800-555-0100",1,2020-08-02,chris0
-104024356,"Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2020-01-05,chris0
"1040297723",Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2021-01-16,chris0
-1040309030,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-01-30,chris0
"1040321872",Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2021-09-16,chris0
"1040350094",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-04-09,chris0
"1040385331",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-07-14,chris0
-1040387464,Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2019-05-21,chris0
-1040445501,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-09-10,chris0
"1040500752",Bloomington Multisport,Main Office,"218 Fall Creek Road",,West Covina,CA ,"91791",US,"172-555-0100",1,2017-05-11,chris0
-1040513562,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-03-07,chris0
"1040540626","Compete Enterprises, Inc",Main Office,"50 Via Del Sol",,Lynnwood,WA ,"98036",US,"321-555-0100",1,2017-03-05,chris0
-1040564038,"Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2018-08-06,chris0
-1040575942,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-06-21,chris0
-1040575991,West Junction Cycles,Main Office,"7786 Olive St",,Olympia,WA ,"98501",US,"173-555-0100",1,2018-06-25,chris0
-1040597063,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-01-20,chris0
-1040645679,Recreation Place,Main Office,"207 Concerto Circle",,Salem,OR ,"97301",US,"991-555-0100",1,2018-11-01,chris0
"1040663168",Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2020-01-07,chris0
-10406751,Light Speed,Main Office,"298 Sunnybrook Drive",,Spring Valley,CA ,"91977",US,"114-555-0100",1,2021-02-14,chris0
-1040719998,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-04-22,chris0
-1040725064,Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2019-09-17,chris0
"1040773983",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-10-30,chris0
"1040796927",Jackson Authority,Main Office,"32 East 87th Street",,Long Beach,CA ,"90802",US,"574-555-0100",1,2019-11-17,chris0
-1040821409,First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2017-10-12,chris0
"1040902371",Aurora Bike Center,Main Office,"65 Park Glen Court",,Port Orchard,WA ,"98366",US,"939-555-0100",1,2021-02-11,chris0
-1040965095,Beaumont Bikes,Main Office,"2472 Alexander Place",,West Covina,ID ,"83301",US,"306-555-0100",1,2020-05-25,chris0
-1041054195,"Midwest Sport, Inc.",Main Office,"594 Tossing Way",,Detroit,MI ,"48226",US,"125-555-0100",1,2022-03-14,chris0
-1041079842,Hybrid Bicycle Center,Main Office,"6959 Lakewood Court",,Daly City,CA ,"94015",US,"626-555-0100",1,2022-05-04,chris0
-1041135232,Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2018-08-17,chris0
-1041194601,Metro Sport Equipment,Main Office,"60 Oakgrove Rd.",,Lebanon,OR ,"97355",US,"387-555-0100",1,2017-12-24,chris0
"1041196469",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-03-08,chris0
-1041247293,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-04-11,chris0
-1041249867,Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2020-02-19,chris0
-1041278076,Crowley Sport,Main Office,"9056 Mount Dr",,Chicago,IL ,"60610",US,"141-555-0100",1,2019-06-04,chris0
"1041367522",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-10-08,chris0
-104141362,Aurora Bike Center,Main Office,"65 Park Glen Court",,Port Orchard,WA ,"98366",US,"939-555-0100",1,2020-08-31,chris0
"1041470503",Electronic Bike Co.,Main Office,"8157 Tweed Lane",,Anacortes,WA ,"98221",US,"218-555-0100",1,2019-11-04,chris0
"1041476445",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-10-04,chris0
"1041677714",Team Athletic Co.,Main Office,"581 Roundtree Place",,Spokane,WA ,"99202",US,"800-555-0100",1,2021-05-17,chris0
"1041705291",Magic Cycles,Main Office,"24 Bohon Circle",,Burlingame,CA ,"94010",US,"476-555-0100",1,2019-05-19,chris0
"1041710620",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-04-26,chris0
"1041902914",Continental Pro Cycles,Main Office,"2 Lion Circle",,Long Beach,CA ,"90802",US,"718-555-0100",1,2020-07-21,chris0
"1042023853",Australia Bike Retailer,Main Office,"28 San Marino Ct.",,Bellingham,WA ,"98225",US,"816-555-0100",1,2021-08-23,chris0
"1042024518",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-08-30,chris0
"1042026439","Midwest Sport, Inc.",Main Office,"594 Tossing Way",,Detroit,MI ,"48226",US,"125-555-0100",1,2017-03-14,chris0
-1042037484,Superior Bicycles,Main Office,"87 S. Rising Ave",,Lynnwood,WA ,"98036",US,"472-555-0100",1,2017-12-02,chris0
-1042122760,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-08-16,chris0
"1042146709",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-01-11,chris0
-1042161698,Crowley Sport,Main Office,"9056 Mount Dr",,Chicago,IL ,"60610",US,"141-555-0100",1,2017-09-29,chris0
"1042205908","Midwest Sport, Inc.",Main Office,"594 Tossing Way",,Detroit,MI ,"48226",US,"125-555-0100",1,2020-10-17,chris0
-1042212467,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-03-01,chris0
"1042297836",Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2020-06-17,chris0
"1042307173",Anderson's Custom Bikes,Main Office,"9 Guadalupe Dr.",,Burbank,CA ,"91502",US,"232-555-0100",1,2021-01-06,chris0
"1042356184",American Bikes,Main Office,"7179 Montana",,Torrance,CA ,"90505",US,"196-555-0100",1,2021-01-07,chris0
-1042359543,Inline Accessories,Main Office,"5 Madrid",,Concord,CA ,"94519",US,"120-555-0100",1,2017-03-09,chris0
"1042375965",Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2018-06-24,chris0
"1042391314",Beaumont Bikes,Main Office,"2472 Alexander Place",,West Covina,ID ,"83301",US,"306-555-0100",1,2022-02-27,chris0
"1042418705",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-12-24,chris0
"1042467979",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2022-05-17,chris0
"1042474515",Northern Bike Travel,Main Office,"3427 C Del Rio Ln",,Anacortes,WA ,"98221",US,"175-555-0100",1,2022-03-25,chris0
"1042499800",Bergeron Off-Roads,Main Office,"9830 May Way",,Mill Valley,MT ,"59715",US,"889-555-0100",1,2018-12-08,chris0
"1042576213","Trikes, Inc.",Main Office,"90 Sunny Ave",,Berkeley,CA ,"94704",US,"315-555-0100",1,2021-05-26,chris0
-1042639421,Federal Sport,Main Office,"2909 Toyon Dr.",,Burlingame,CA ,"94010",US,"803-555-0100",1,2020-03-15,chris0
"1042703331","Litware, Inc.",Main Office,"4405 Balboa Court",,Santa Cruz,CA ,"95062",US,"529-555-0100",1,2018-06-26,chris0
"1042707878",Sport Fan Co.,Main Office,"80 Edward Ave",,Burien,WA ,"98168",US,"665-555-0100",1,2018-06-18,chris0
"1042781493",International,Main Office,"683 Larch Ct.",,Salt Lake City,UT ,"84101",US,"432-555-0100",1,2020-08-04,chris0
-1042799117,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-08-27,chris0
"1042850463","Proseware, Inc.",Main Office,"50 Big Canyon Road",,Lebanon,OR ,"97355",US,"113-555-0100",0,2017-08-14,chris0
-1042866056,Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2019-08-04,chris0
-1042886192,Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2021-11-28,chris0
"1042887406",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-10-27,chris0
"1042893646",Jeff's Sporting Goods,Main Office,"31 Bridgeview St",,Glendale,CA ,"91203",US,"288-555-0100",1,2020-01-01,chris0
"1042977067",Wide World Importers,Main Office,"50 Edward Ave",,Concord,CA ,"94519",US,"207-555-0100",1,2018-11-23,chris0
"104299047",Federal Sport,Main Office,"2909 Toyon Dr.",,Burlingame,CA ,"94010",US,"803-555-0100",1,2021-12-02,chris0
"1043002045",Expert Bike Co,Main Office,"8892 Columbia River Ct.",,Santa Cruz,CA ,"95062",US,"340-555-0100",1,2021-02-08,chris0
-1043013802,Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2019-11-16,chris0
-1043074565,Jackson Authority,Main Office,"32 East 87th Street",,Long Beach,CA ,"90802",US,"574-555-0100",1,2021-10-29,chris0
"1043089973",Metro Sport Equipment,Main Office,"60 Oakgrove Rd.",,Lebanon,OR ,"97355",US,"387-555-0100",1,2020-01-31,chris0
"1043200684",Magic Cycles,Main Office,"24 Bohon Circle",,Burlingame,CA ,"94010",US,"476-555-0100",1,2018-06-12,chris0
-1043210626,Indiana Bicycle Center,Main Office,"9620 Laurel Drive",,Novato,WY ,"82070",US,"153-555-0100",1,2020-03-28,chris0
-1043215279,Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2021-01-14,chris0
-1043217457,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-05-22,chris0
-1043262166,Hill's Bicycle Service,Main Office,"3664 Colt Ct.",,Richmond,CA ,"94801",US,"302-555-0100",1,2018-10-16,chris0
"1043338395",Advanced Bicycles,Main Office,"7995 Edwards Ave.",,Lynnwood,WA ,"98036",US,"239-555-0100",1,2019-02-07,chris0
"1043342896",Mountain Works,Main Office,"8 Rogers Ave.",,Everett,WA ,"98201",US,"961-555-0100",1,2018-02-15,chris0
"1043369792",Jackson Authority,Main Office,"32 East 87th Street",,Long Beach,CA ,"90802",US,"574-555-0100",1,2019-08-25,chris0
-1043372017,Holiday Skate & Cycle,Main Office,"3294 Buena Vista",,Lemon Grove,AZ ,"85284",US,"893-555-0100",1,2020-08-05,chris0
"1043454025","Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2017-05-31,chris0
"1043473569",Illinois Trek & Clothing,Main Office,"1192 Parkway Drive",,Mill Valley,NE ,"68601",US,"533-555-0100",1,2018-09-22,chris0
-1043524074,Sports House,Main Office,"2014 Delta Road",,Burien,WA ,"98168",US,"55-2555-0100",1,2020-07-08,chris0
"1043547775",Norstan Bike Hut,Main Office,"68 Filling Ave.",,Beaverton,OR ,"97005",US,"944-555-0100",1,2017-02-19,chris0
-1043614747,Greenwood Athletic Company,Main Office,"6441 Co Road",,Lemon Grove,AZ ,"85252",US,"959-555-0100",1,2020-07-26,chris0
"1043701841",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-09-18,chris0
-1043703284,"Premier Sport, Inc.",Main Office,"7682 Fern Leaf Lane",,Boston,MA ,"02113",US,"537-555-0100",1,2020-01-04,chris0
-1043728237,First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2022-05-08,chris0
-1043872930,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-12-09,chris0
"1043882063",Burnett Road Warriors,Main Office,"5807 Churchill Dr.",,Corvallis,OR ,"97330",US,"208-555-0100",1,2020-12-07,chris0
-1043899855,G & K Bicycle Corp.,Main Office,"8981 Carmel Drive",,W. Linn,NV ,"89701",US,"235-555-0100",1,2021-08-03,chris0
-1043917905,Magic Cycles,Main Office,"24 Bohon Circle",,Burlingame,CA ,"94010",US,"476-555-0100",1,2019-03-09,chris0
"1044027907",Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2018-11-23,chris0
-1044036112,Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2018-03-25,chris0
"1044049338",Business Equipment Center,Main Office,"6061 St. Paul Way",,Everett,MT ,"98201",US,"183-555-0100",1,2021-11-21,chris0
-1044094365,Trey Research,Main Office,"1874 Valley Blvd.",,Palo Alto,CA ,"94303",US,"597-555-0100",1,2017-03-17,chris0
-1044101663,"Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2021-02-03,chris0
-1044133969,Trey Research,Main Office,"1874 Valley Blvd.",,Palo Alto,CA ,"94303",US,"597-555-0100",1,2020-02-18,chris0
-1044254134,Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2020-04-14,chris0
-1044314958,Vista Road Bikes,Main Office,"8197 Hermosa",,Salem,OR ,"97301",US,"134-555-0100",1,2017-09-19,chris0
-1044355163,International,Main Office,"683 Larch Ct.",,Salt Lake City,UT ,"84101",US,"432-555-0100",1,2018-05-07,chris0
-1044381905,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2019-09-03,chris0
"1044410749",Victory Bikes,Main Office,"3459 Tri-state Ave",,Issaquah,WA ,"98027",US,"193-555-0100",1,2022-06-17,chris0
-1044453840,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-05-30,chris0
"1044506101",Aurora Bike Center,Main Office,"65 Park Glen Court",,Port Orchard,WA ,"98366",US,"939-555-0100",1,2019-06-15,chris0
-1044563319,Victory Bikes,Main Office,"3459 Tri-state Ave",,Issaquah,WA ,"98027",US,"193-555-0100",1,2019-05-22,chris0
-1044630213,Aurora Bike Center,Main Office,"65 Park Glen Court",,Port Orchard,WA ,"98366",US,"939-555-0100",1,2019-11-15,chris0
-1044649627,First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2019-11-01,chris0
"1044744103",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-08-09,chris0
"1044749021",SUPERSALES INC.,Main Office,"9443 Oaxaca",,Lakewood,CA ,"90712",US,"843-555-0100",1,2020-06-15,chris0
-1044753781,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-04-05,chris0
-104479685,"Midwest Sport, Inc.",Main Office,"594 Tossing Way",,Detroit,MI ,"48226",US,"125-555-0100",1,2017-05-11,chris0
"1044837192",American Bikes,Main Office,"7179 Montana",,Torrance,CA ,"90505",US,"196-555-0100",1,2017-02-11,chris0
-1044846327,Chicago City Saddles,Main Office,"3 Gehringer Drive",,Daly City,CA ,"94015",US,"329-555-0100",1,2021-11-10,chris0
"1044910774",Vista Road Bikes,Main Office,"8197 Hermosa",,Salem,OR ,"97301",US,"134-555-0100",1,2019-06-24,chris0
-1044937774,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-05-10,chris0
-1044992957,Mountain Works,Main Office,"8 Rogers Ave.",,Everett,WA ,"98201",US,"961-555-0100",1,2018-01-01,chris0
"1045085812",Metro Sport Equipment,Main Office,"60 Oakgrove Rd.",,Lebanon,OR ,"97355",US,"387-555-0100",1,2021-01-16,chris0
"104509350",Fitness Association,Main Office,"8629 Pepper Place",,Bellevue,WA ,"98004",US,"113-555-0100",1,2019-12-17,chris0
"1045098984","Custom Frames, Inc.",Main Office,"419 River Ash Court",#9,Lakewood,MO ,"63301",US,"194-555-0100",1,2022-03-07,chris0
-1045117028,Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2021-07-12,chris0
"1045166425",Mitchell Sports,Main Office,"7562 Daylight Place",,Everett,WA ,"98201",US,"352-555-0100",1,2022-07-05,chris0
-1045195266,Marsh,Main Office,"7 B Way",,Woodburn,OR ,"97071",US,"139-555-0100",1,2019-05-22,chris0
-104523068,Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2018-10-09,chris0
-1045251681,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-12-03,chris0
"1045352561",Cruger Bike Company,Main Office,"67 Monetary Way",,Berkeley,CA ,"94704",US,"669-555-0100",1,2021-03-10,chris0
"1045366279",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2020-04-15,chris0
-1045380015,Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2020-01-11,chris0
"1045408753",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-04-01,chris0
-1045422456,Image Makers Bike Center,Main Office,"3195 RiverRock Dr.",,Burlingame,CA ,"94010",US,"110-555-0100",1,2022-07-04,chris0
-1045426895,Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2019-08-11,chris0
-1045506095,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2018-08-30,chris0
"1045510608",Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2017-06-04,chris0
"1045531895",Victory Bikes,Main Office,"3459 Tri-state Ave",,Issaquah,WA ,"98027",US,"193-555-0100",1,2017-03-17,chris0
-1045537799,Signature Cycles,Main Office,"50 Kim Court",,Coronado,CA ,"92118",US,"724-555-0100",1,2021-11-09,chris0
-1045541425,Sports House,Main Office,"2014 Delta Road",,Burien,WA ,"98168",US,"55-2555-0100",1,2019-12-24,chris0
-1045546522,Circuit Cycles,Main Office,"1 Mt. Dell Drive",,Portland,OR ,"97205",US,"526-555-0100",0,2020-01-16,chris0
"1045556504",First National Sport Co.,Main Office,"8127 Otter Dr.",,Boise,ID ,"83702",US,"923-555-0100",1,2020-05-09,chris0
-1045609776,A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2021-09-22,chris0
"1045618980",A. Datum Corporation,Main Office,"2596 Big Canyon Road",,New York,NY ,"10007",US,"870-555-0100",1,2017-01-11,chris0
"1045648518",Vista Road Bikes,Main Office,"8197 Hermosa",,Salem,OR ,"97301",US,"134-555-0100",1,2020-03-24,chris0
